Added: 2020-05-24T02:48:57.126Z
TickerStatistics[symbol=STRATUSDT,priceChange=0.00550000,priceChangePercent=1.667,weightedAvgPrice=0.33257633,prevClosePrice=0.32940000,lastPrice=0.33540000,bidPrice=0.33360000,askPrice=0.33470000,openPrice=0.32990000,highPrice=0.34000000,lowPrice=0.31510000,volume=595755.39000000,openTime=1590202045418,closeTime=1590288445418,firstId=111383,lastId=113324,count=1942]
TickerStatistics[symbol=NEBLETH,priceChange=0.00003600,priceChangePercent=1.661,weightedAvgPrice=0.00220563,prevClosePrice=0.00216800,lastPrice=0.00220400,bidPrice=0.00219300,askPrice=0.00221500,openPrice=0.00216800,highPrice=0.00224400,lowPrice=0.00216300,volume=87756.59000000,openTime=1590202108617,closeTime=1590288508617,firstId=1773941,lastId=1777000,count=3060]
TickerStatistics[symbol=WAVESUSDT,priceChange=0.01740000,priceChangePercent=1.631,weightedAvgPrice=1.06764140,prevClosePrice=1.06620000,lastPrice=1.08410000,bidPrice=1.08400000,askPrice=1.08410000,openPrice=1.06670000,highPrice=1.10000000,lowPrice=1.03060000,volume=940695.30000000,openTime=1590202107115,closeTime=1590288507115,firstId=3801859,lastId=3805932,count=4074]
TickerStatistics[symbol=AIONBNB,priceChange=0.00008700,priceChangePercent=1.570,weightedAvgPrice=0.00569280,prevClosePrice=0.00556800,lastPrice=0.00563000,bidPrice=0.00558800,askPrice=0.00563200,openPrice=0.00554300,highPrice=0.00582800,lowPrice=0.00554300,volume=307744.00000000,openTime=1590202092226,closeTime=1590288492226,firstId=743557,lastId=744367,count=811]
TickerStatistics[symbol=MDAETH,priceChange=0.00002780,priceChangePercent=1.559,weightedAvgPrice=0.00175381,prevClosePrice=0.00178060,lastPrice=0.00181150,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00178370,highPrice=0.00184640,lowPrice=0.00171490,volume=106182.00000000,openTime=1590062508801,closeTime=1590148908801,firstId=2155933,lastId=2156347,count=415]
TickerStatistics[symbol=ZENBNB,priceChange=0.00570000,priceChangePercent=1.550,weightedAvgPrice=0.41465782,prevClosePrice=0.36650000,lastPrice=0.37350000,bidPrice=0.37390000,askPrice=0.37560000,openPrice=0.36780000,highPrice=0.48340000,lowPrice=0.36560000,volume=27459.73000000,openTime=1590202107559,closeTime=1590288507559,firstId=225471,lastId=228820,count=3350]
TickerStatistics[symbol=RENBTC,priceChange=0.00000016,priceChangePercent=1.481,weightedAvgPrice=0.00001089,prevClosePrice=0.00001080,lastPrice=0.00001096,bidPrice=0.00001093,askPrice=0.00001097,openPrice=0.00001080,highPrice=0.00001127,lowPrice=0.00001059,volume=9478827.00000000,openTime=1590202110531,closeTime=1590288510531,firstId=5994154,lastId=6000408,count=6255]
TickerStatistics[symbol=BCPTBTC,priceChange=0.00000003,priceChangePercent=1.478,weightedAvgPrice=0.00000200,prevClosePrice=0.00000203,lastPrice=0.00000206,bidPrice=0.00000204,askPrice=0.00000206,openPrice=0.00000203,highPrice=0.00000207,lowPrice=0.00000194,volume=6890475.00000000,openTime=1590201768434,closeTime=1590288168434,firstId=8468979,lastId=8470552,count=1574]
TickerStatistics[symbol=CTXCBTC,priceChange=0.00000015,priceChangePercent=1.458,weightedAvgPrice=0.00001025,prevClosePrice=0.00001031,lastPrice=0.00001044,bidPrice=0.00001044,askPrice=0.00001046,openPrice=0.00001029,highPrice=0.00001063,lowPrice=0.00001003,volume=1338079.00000000,openTime=1590202109013,closeTime=1590288509013,firstId=762804,lastId=764572,count=1769]
TickerStatistics[symbol=GTOBTC,priceChange=0.00000001,priceChangePercent=1.449,weightedAvgPrice=0.00000069,prevClosePrice=0.00000069,lastPrice=0.00000070,bidPrice=0.00000070,askPrice=0.00000071,openPrice=0.00000069,highPrice=0.00000071,lowPrice=0.00000067,volume=29885692.00000000,openTime=1590202104205,closeTime=1590288504205,firstId=8637965,lastId=8639079,count=1115]
TickerStatistics[symbol=NEBLBTC,priceChange=0.00000071,priceChangePercent=1.445,weightedAvgPrice=0.00004975,prevClosePrice=0.00004918,lastPrice=0.00004985,bidPrice=0.00004991,askPrice=0.00005013,openPrice=0.00004914,highPrice=0.00005095,lowPrice=0.00004867,volume=209273.00000000,openTime=1590202048499,closeTime=1590288448499,firstId=6937276,lastId=6939294,count=2019]
TickerStatistics[symbol=LTOBTC,priceChange=0.00000006,priceChangePercent=1.429,weightedAvgPrice=0.00000422,prevClosePrice=0.00000420,lastPrice=0.00000426,bidPrice=0.00000425,askPrice=0.00000426,openPrice=0.00000420,highPrice=0.00000432,lowPrice=0.00000409,volume=29447649.00000000,openTime=1590202037786,closeTime=1590288437786,firstId=1207998,lastId=1212074,count=4077]
TickerStatistics[symbol=VITEBTC,priceChange=0.00000002,priceChangePercent=1.418,weightedAvgPrice=0.00000140,prevClosePrice=0.00000140,lastPrice=0.00000143,bidPrice=0.00000143,askPrice=0.00000144,openPrice=0.00000141,highPrice=0.00000145,lowPrice=0.00000137,volume=8606069.00000000,openTime=1590202008663,closeTime=1590288408663,firstId=506649,lastId=507964,count=1316]
TickerStatistics[symbol=GTOUSDT,priceChange=0.00009000,priceChangePercent=1.413,weightedAvgPrice=0.00634443,prevClosePrice=0.00632000,lastPrice=0.00646000,bidPrice=0.00644000,askPrice=0.00646000,openPrice=0.00637000,highPrice=0.00657000,lowPrice=0.00621000,volume=7175570.40000000,openTime=1590202107178,closeTime=1590288507178,firstId=289479,lastId=290084,count=606]
TickerStatistics[symbol=BTCDOWNUSDT,priceChange=0.15000000,priceChangePercent=1.403,weightedAvgPrice=10.93197229,prevClosePrice=10.68000000,lastPrice=10.84000000,bidPrice=10.86000000,askPrice=10.88000000,openPrice=10.69000000,highPrice=11.13000000,lowPrice=10.64000000,volume=112285.81000000,openTime=1590202036021,closeTime=1590288436021,firstId=7046,lastId=7427,count=382]
TickerStatistics[symbol=WPRBTC,priceChange=0.00000001,priceChangePercent=1.389,weightedAvgPrice=0.00000073,prevClosePrice=0.00000072,lastPrice=0.00000073,bidPrice=0.00000072,askPrice=0.00000073,openPrice=0.00000072,highPrice=0.00000075,lowPrice=0.00000071,volume=14913746.00000000,openTime=1590202001924,closeTime=1590288401924,firstId=4287305,lastId=4288662,count=1358]
TickerStatistics[symbol=SYSBTC,priceChange=0.00000004,priceChangePercent=1.389,weightedAvgPrice=0.00000283,prevClosePrice=0.00000289,lastPrice=0.00000292,bidPrice=0.00000292,askPrice=0.00000295,openPrice=0.00000288,highPrice=0.00000295,lowPrice=0.00000277,volume=3378376.00000000,openTime=1590202057736,closeTime=1590288457736,firstId=3773519,lastId=3774879,count=1361]
TickerStatistics[symbol=LSKBTC,priceChange=0.00000180,priceChangePercent=1.368,weightedAvgPrice=0.00013297,prevClosePrice=0.00013140,lastPrice=0.00013340,bidPrice=0.00013330,askPrice=0.00013340,openPrice=0.00013160,highPrice=0.00013650,lowPrice=0.00012890,volume=406541.10000000,openTime=1590202112992,closeTime=1590288512992,firstId=8849214,lastId=8853890,count=4677]
TickerStatistics[symbol=CNDBTC,priceChange=0.00000001,priceChangePercent=1.333,weightedAvgPrice=0.00000077,prevClosePrice=0.00000076,lastPrice=0.00000076,bidPrice=0.00000075,askPrice=0.00000076,openPrice=0.00000075,highPrice=0.00000081,lowPrice=0.00000069,volume=207344625.00000000,openTime=1590202002693,closeTime=1590288402693,firstId=6363814,lastId=6367678,count=3865]
TickerStatistics[symbol=MCOBTC,priceChange=0.00000790,priceChangePercent=1.326,weightedAvgPrice=0.00059866,prevClosePrice=0.00059610,lastPrice=0.00060390,bidPrice=0.00060270,askPrice=0.00060380,openPrice=0.00059600,highPrice=0.00060430,lowPrice=0.00059260,volume=77929.13000000,openTime=1590202021208,closeTime=1590288421208,firstId=9401992,lastId=9405659,count=3668]
TickerStatistics[symbol=RLCBTC,priceChange=0.00000051,priceChangePercent=1.317,weightedAvgPrice=0.00003854,prevClosePrice=0.00003872,lastPrice=0.00003924,bidPrice=0.00003915,askPrice=0.00003924,openPrice=0.00003873,highPrice=0.00003930,lowPrice=0.00003800,volume=487259.00000000,openTime=1590202095200,closeTime=1590288495200,firstId=5929268,lastId=5931220,count=1953]
TickerStatistics[symbol=LTOBNB,priceChange=0.00003000,priceChangePercent=1.290,weightedAvgPrice=0.00233084,prevClosePrice=0.00231100,lastPrice=0.00235500,bidPrice=0.00235300,askPrice=0.00236000,openPrice=0.00232500,highPrice=0.00239400,lowPrice=0.00228600,volume=197305.00000000,openTime=1590202114539,closeTime=1590288514539,firstId=67454,lastId=67682,count=229]
TickerStatistics[symbol=STPTBNB,priceChange=0.00000800,priceChangePercent=1.235,weightedAvgPrice=0.00065359,prevClosePrice=0.00064800,lastPrice=0.00065600,bidPrice=0.00065300,askPrice=0.00065600,openPrice=0.00064800,highPrice=0.00066900,lowPrice=0.00063000,volume=418363.00000000,openTime=1590201693739,closeTime=1590288093739,firstId=38176,lastId=38639,count=464]
TickerStatistics[symbol=IOSTBNB,priceChange=0.00000300,priceChangePercent=1.230,weightedAvgPrice=0.00023967,prevClosePrice=0.00024390,lastPrice=0.00024700,bidPrice=0.00024670,askPrice=0.00024740,openPrice=0.00024400,highPrice=0.00024710,lowPrice=0.00023560,volume=7270089.00000000,openTime=1590202108384,closeTime=1590288508384,firstId=440827,lastId=441318,count=492]
TickerStatistics[symbol=STRATBUSD,priceChange=0.00400000,priceChangePercent=1.211,weightedAvgPrice=0.32907571,prevClosePrice=0.32870000,lastPrice=0.33420000,bidPrice=0.33290000,askPrice=0.33490000,openPrice=0.33020000,highPrice=0.33960000,lowPrice=0.31620000,volume=28827.58000000,openTime=1590202045354,closeTime=1590288445354,firstId=14267,lastId=14515,count=249]
TickerStatistics[symbol=XTZBNB,priceChange=0.00199000,priceChangePercent=1.187,weightedAvgPrice=0.16817852,prevClosePrice=0.16775000,lastPrice=0.16958000,bidPrice=0.16912000,askPrice=0.16958000,openPrice=0.16759000,highPrice=0.17014000,lowPrice=0.16578000,volume=37318.10000000,openTime=1590202114474,closeTime=1590288514474,firstId=652505,lastId=653949,count=1445]
TickerStatistics[symbol=LSKETH,priceChange=0.00006600,priceChangePercent=1.137,weightedAvgPrice=0.00588606,prevClosePrice=0.00580500,lastPrice=0.00587000,bidPrice=0.00585800,askPrice=0.00588000,openPrice=0.00580400,highPrice=0.00604400,lowPrice=0.00565900,volume=52789.36000000,openTime=1590202111768,closeTime=1590288511768,firstId=1841316,lastId=1842014,count=699]
TickerStatistics[symbol=MCOETH,priceChange=0.00029700,priceChangePercent=1.130,weightedAvgPrice=0.02653253,prevClosePrice=0.02628400,lastPrice=0.02657900,bidPrice=0.02651900,askPrice=0.02657900,openPrice=0.02628200,highPrice=0.02685400,lowPrice=0.02618500,volume=16887.38000000,openTime=1590202041184,closeTime=1590288441184,firstId=2010763,lastId=2011696,count=934]
TickerStatistics[symbol=ADXETH,priceChange=0.00000460,priceChangePercent=1.104,weightedAvgPrice=0.00042270,prevClosePrice=0.00041820,lastPrice=0.00042140,bidPrice=0.00041840,askPrice=0.00042140,openPrice=0.00041680,highPrice=0.00043780,lowPrice=0.00040700,volume=185593.00000000,openTime=1590202108879,closeTime=1590288508879,firstId=1165967,lastId=1166339,count=373]
TickerStatistics[symbol=XRPBNB,priceChange=0.00013000,priceChangePercent=1.088,weightedAvgPrice=0.01206105,prevClosePrice=0.01196000,lastPrice=0.01208000,bidPrice=0.01205000,askPrice=0.01207000,openPrice=0.01195000,highPrice=0.01215000,lowPrice=0.01194000,volume=854712.90000000,openTime=1590202113874,closeTime=1590288513874,firstId=3863975,lastId=3865853,count=1879]
TickerStatistics[symbol=NXSBTC,priceChange=0.00000018,priceChangePercent=0.969,weightedAvgPrice=0.00001832,prevClosePrice=0.00001857,lastPrice=0.00001875,bidPrice=0.00001875,askPrice=0.00001877,openPrice=0.00001857,highPrice=0.00001875,lowPrice=0.00001804,volume=261594.00000000,openTime=1590202114216,closeTime=1590288514216,firstId=2781077,lastId=2781822,count=746]
TickerStatistics[symbol=QKCETH,priceChange=0.00000014,priceChangePercent=0.949,weightedAvgPrice=0.00001456,prevClosePrice=0.00001474,lastPrice=0.00001489,bidPrice=0.00001471,askPrice=0.00001489,openPrice=0.00001475,highPrice=0.00001489,lowPrice=0.00001385,volume=4654075.00000000,openTime=1590201996138,closeTime=1590288396138,firstId=2130597,lastId=2131162,count=566]
TickerStatistics[symbol=ARPABNB,priceChange=0.00000600,priceChangePercent=0.945,weightedAvgPrice=0.00064525,prevClosePrice=0.00063500,lastPrice=0.00064100,bidPrice=0.00063900,askPrice=0.00064300,openPrice=0.00063500,highPrice=0.00065100,lowPrice=0.00063500,volume=930698.00000000,openTime=1590202082528,closeTime=1590288482528,firstId=477011,lastId=478317,count=1307]
TickerStatistics[symbol=STPTBTC,priceChange=0.00000001,priceChangePercent=0.855,weightedAvgPrice=0.00000117,prevClosePrice=0.00000117,lastPrice=0.00000118,bidPrice=0.00000118,askPrice=0.00000119,openPrice=0.00000117,highPrice=0.00000122,lowPrice=0.00000114,volume=16074576.00000000,openTime=1590202108693,closeTime=1590288508693,firstId=262916,lastId=264321,count=1406]
TickerStatistics[symbol=EOSBNB,priceChange=0.00130000,priceChangePercent=0.839,weightedAvgPrice=0.15578867,prevClosePrice=0.15500000,lastPrice=0.15620000,bidPrice=0.15600000,askPrice=0.15620000,openPrice=0.15490000,highPrice=0.15680000,lowPrice=0.15420000,volume=62810.01000000,openTime=1590202104778,closeTime=1590288504778,firstId=3022174,lastId=3023623,count=1450]
TickerStatistics[symbol=XMRBNB,priceChange=0.02900000,priceChangePercent=0.767,weightedAvgPrice=3.84777047,prevClosePrice=3.78200000,lastPrice=3.81000000,bidPrice=3.80100000,askPrice=3.81000000,openPrice=3.78100000,highPrice=3.92100000,lowPrice=3.78100000,volume=832.34900000,openTime=1590202113112,closeTime=1590288513112,firstId=813149,lastId=814759,count=1611]
TickerStatistics[symbol=ZRXBNB,priceChange=0.00015000,priceChangePercent=0.751,weightedAvgPrice=0.01991939,prevClosePrice=0.02000000,lastPrice=0.02013000,bidPrice=0.02004000,askPrice=0.02011000,openPrice=0.01998000,highPrice=0.02037000,lowPrice=0.01967000,volume=36490.20000000,openTime=1590202114139,closeTime=1590288514139,firstId=241493,lastId=241756,count=264]
TickerStatistics[symbol=MCOUSDT,priceChange=0.04100000,priceChangePercent=0.743,weightedAvgPrice=5.49806043,prevClosePrice=5.53000000,lastPrice=5.56200000,bidPrice=5.55500000,askPrice=5.56200000,openPrice=5.52100000,highPrice=5.56600000,lowPrice=5.40500000,volume=25328.81500000,openTime=1590201953234,closeTime=1590288353234,firstId=309587,lastId=310981,count=1395]
TickerStatistics[symbol=RLCETH,priceChange=0.00001200,priceChangePercent=0.701,weightedAvgPrice=0.00171014,prevClosePrice=0.00171700,lastPrice=0.00172400,bidPrice=0.00172000,askPrice=0.00172600,openPrice=0.00171200,highPrice=0.00173800,lowPrice=0.00168400,volume=56689.31000000,openTime=1590202009157,closeTime=1590288409157,firstId=1475953,lastId=1476453,count=501]
TickerStatistics[symbol=ANKRBNB,priceChange=0.00000080,priceChangePercent=0.697,weightedAvgPrice=0.00011522,prevClosePrice=0.00011570,lastPrice=0.00011550,bidPrice=0.00011540,askPrice=0.00011630,openPrice=0.00011470,highPrice=0.00011850,lowPrice=0.00011240,volume=15548572.00000000,openTime=1590202107071,closeTime=1590288507071,firstId=278886,lastId=279702,count=817]
TickerStatistics[symbol=LTOUSDT,priceChange=0.00027000,priceChangePercent=0.693,weightedAvgPrice=0.03873178,prevClosePrice=0.03895000,lastPrice=0.03921000,bidPrice=0.03916000,askPrice=0.03921000,openPrice=0.03894000,highPrice=0.03990000,lowPrice=0.03735000,volume=2095470.40000000,openTime=1590201867392,closeTime=1590288267392,firstId=414991,lastId=415866,count=876]
TickerStatistics[symbol=RENUSDT,priceChange=0.00069000,priceChangePercent=0.687,weightedAvgPrice=0.10009309,prevClosePrice=0.09986000,lastPrice=0.10106000,bidPrice=0.10053000,askPrice=0.10105000,openPrice=0.10037000,highPrice=0.10510000,lowPrice=0.09668000,volume=5096226.90000000,openTime=1590202114227,closeTime=1590288514227,firstId=486989,lastId=489890,count=2902]
TickerStatistics[symbol=LTCBNB,priceChange=0.01800000,priceChangePercent=0.679,weightedAvgPrice=2.66316183,prevClosePrice=2.65100000,lastPrice=2.66900000,bidPrice=2.67000000,askPrice=2.67600000,openPrice=2.65100000,highPrice=2.68100000,lowPrice=2.63900000,volume=2656.53600000,openTime=1590202113844,closeTime=1590288513844,firstId=4616214,lastId=4617680,count=1467]
TickerStatistics[symbol=VETBNB,priceChange=0.00000190,priceChangePercent=0.679,weightedAvgPrice=0.00027994,prevClosePrice=0.00028070,lastPrice=0.00028190,bidPrice=0.00028120,askPrice=0.00028200,openPrice=0.00028000,highPrice=0.00028560,lowPrice=0.00027640,volume=11523575.00000000,openTime=1590202114302,closeTime=1590288514302,firstId=1337683,lastId=1338522,count=840]
TickerStatistics[symbol=BCHBNB,priceChange=0.08800000,priceChangePercent=0.623,weightedAvgPrice=14.20323219,prevClosePrice=14.16000000,lastPrice=14.22300000,bidPrice=14.22400000,askPrice=14.25900000,openPrice=14.13500000,highPrice=14.28800000,lowPrice=14.07600000,volume=394.88200000,openTime=1590202112360,closeTime=1590288512360,firstId=463028,lastId=463945,count=918]
TickerStatistics[symbol=HIVEBNB,priceChange=0.00011000,priceChangePercent=0.621,weightedAvgPrice=0.01790616,prevClosePrice=0.01771000,lastPrice=0.01782000,bidPrice=0.01768000,askPrice=0.01776000,openPrice=0.01771000,highPrice=0.01809000,lowPrice=0.01763000,volume=102204.00000000,openTime=1590202048754,closeTime=1590288448754,firstId=34689,lastId=35060,count=372]
TickerStatistics[symbol=GRSBTC,priceChange=0.00000011,priceChangePercent=0.615,weightedAvgPrice=0.00001784,prevClosePrice=0.00001787,lastPrice=0.00001800,bidPrice=0.00001790,askPrice=0.00001800,openPrice=0.00001789,highPrice=0.00001868,lowPrice=0.00001689,volume=2050966.00000000,openTime=1590202111109,closeTime=1590288511109,firstId=5498377,lastId=5502899,count=4523]
TickerStatistics[symbol=GRSETH,priceChange=0.00000487,priceChangePercent=0.612,weightedAvgPrice=0.00078417,prevClosePrice=0.00078991,lastPrice=0.00080029,bidPrice=0.00078829,askPrice=0.00080674,openPrice=0.00079542,highPrice=0.00083000,lowPrice=0.00074553,volume=200159.00000000,openTime=1590202107469,closeTime=1590288507469,firstId=827398,lastId=828277,count=880]
TickerStatistics[symbol=BQXBTC,priceChange=0.00000002,priceChangePercent=0.592,weightedAvgPrice=0.00000336,prevClosePrice=0.00000338,lastPrice=0.00000340,bidPrice=0.00000337,askPrice=0.00000340,openPrice=0.00000338,highPrice=0.00000345,lowPrice=0.00000328,volume=7665297.00000000,openTime=1590202027643,closeTime=1590288427643,firstId=8494235,lastId=8497413,count=3179]
TickerStatistics[symbol=ARDRUSDT,priceChange=0.00029000,priceChangePercent=0.567,weightedAvgPrice=0.05245302,prevClosePrice=0.05115000,lastPrice=0.05144000,bidPrice=0.05114000,askPrice=0.05143000,openPrice=0.05115000,highPrice=0.05700000,lowPrice=0.04964000,volume=24467403.20000000,openTime=1590202114253,closeTime=1590288514253,firstId=26991,lastId=34326,count=7336]
TickerStatistics[symbol=ARDRBTC,priceChange=0.00000003,priceChangePercent=0.542,weightedAvgPrice=0.00000571,prevClosePrice=0.00000553,lastPrice=0.00000557,bidPrice=0.00000556,askPrice=0.00000557,openPrice=0.00000554,highPrice=0.00000625,lowPrice=0.00000537,volume=48547799.00000000,openTime=1590202113431,closeTime=1590288513431,firstId=2386271,lastId=2406809,count=20539]
TickerStatistics[symbol=XRPEUR,priceChange=0.00099000,priceChangePercent=0.537,weightedAvgPrice=0.18488098,prevClosePrice=0.18647000,lastPrice=0.18551000,bidPrice=0.18530000,askPrice=0.18592000,openPrice=0.18452000,highPrice=0.18630000,lowPrice=0.18417000,volume=18090.30000000,openTime=1590202099777,closeTime=1590288499777,firstId=50042,lastId=50129,count=88]
TickerStatistics[symbol=DLTBTC,priceChange=0.00000002,priceChangePercent=0.518,weightedAvgPrice=0.00000389,prevClosePrice=0.00000386,lastPrice=0.00000388,bidPrice=0.00000387,askPrice=0.00000389,openPrice=0.00000386,highPrice=0.00000412,lowPrice=0.00000368,volume=7270400.00000000,openTime=1590202114539,closeTime=1590288514539,firstId=6880566,lastId=6883710,count=3145]
TickerStatistics[symbol=DATABTC,priceChange=0.00000004,priceChangePercent=0.515,weightedAvgPrice=0.00000778,prevClosePrice=0.00000774,lastPrice=0.00000780,bidPrice=0.00000777,askPrice=0.00000780,openPrice=0.00000776,highPrice=0.00000787,lowPrice=0.00000770,volume=4393934.00000000,openTime=1590202104670,closeTime=1590288504670,firstId=5636175,lastId=5642236,count=6062]
TickerStatistics[symbol=IOSTETH,priceChange=0.00000010,priceChangePercent=0.513,weightedAvgPrice=0.00001914,prevClosePrice=0.00001949,lastPrice=0.00001958,bidPrice=0.00001956,askPrice=0.00001961,openPrice=0.00001948,highPrice=0.00001962,lowPrice=0.00001878,volume=15453848.00000000,openTime=1590202114855,closeTime=1590288514855,firstId=4344532,lastId=4345280,count=749]
TickerStatistics[symbol=DOGEBNB,priceChange=0.00000077,priceChangePercent=0.507,weightedAvgPrice=0.00015327,prevClosePrice=0.00015095,lastPrice=0.00015270,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00015193,highPrice=0.00015647,lowPrice=0.00015011,volume=5508536.00000000,openTime=1590062502700,closeTime=1590148902700,firstId=216681,lastId=217552,count=872]
TickerStatistics[symbol=BUSDRUB,priceChange=0.35500000,priceChangePercent=0.502,weightedAvgPrice=70.84746462,prevClosePrice=70.69100000,lastPrice=71.04600000,bidPrice=70.62300000,askPrice=71.04600000,openPrice=70.69100000,highPrice=71.22800000,lowPrice=70.59400000,volume=3574.10000000,openTime=1590201144295,closeTime=1590287544295,firstId=38140,lastId=38191,count=52]
TickerStatistics[symbol=XTZBTC,priceChange=0.00000150,priceChangePercent=0.494,weightedAvgPrice=0.00030129,prevClosePrice=0.00030370,lastPrice=0.00030520,bidPrice=0.00030520,askPrice=0.00030530,openPrice=0.00030370,highPrice=0.00030720,lowPrice=0.00029660,volume=1641562.95000000,openTime=1590202097701,closeTime=1590288497701,firstId=5969035,lastId=5985129,count=16095]
TickerStatistics[symbol=LSKUSDT,priceChange=0.00600000,priceChangePercent=0.491,weightedAvgPrice=1.22546092,prevClosePrice=1.22320000,lastPrice=1.22790000,bidPrice=1.22580000,askPrice=1.22920000,openPrice=1.22190000,highPrice=1.30000000,lowPrice=1.19520000,volume=198481.13000000,openTime=1590202114552,closeTime=1590288514552,firstId=307797,lastId=309376,count=1580]
TickerStatistics[symbol=CVCETH,priceChange=0.00000054,priceChangePercent=0.464,weightedAvgPrice=0.00011420,prevClosePrice=0.00011621,lastPrice=0.00011687,bidPrice=0.00011614,askPrice=0.00011690,openPrice=0.00011633,highPrice=0.00011856,lowPrice=0.00011269,volume=712411.00000000,openTime=1590202091409,closeTime=1590288491409,firstId=532857,lastId=533284,count=428]
TickerStatistics[symbol=ADABNB,priceChange=0.00001500,priceChangePercent=0.449,weightedAvgPrice=0.00333589,prevClosePrice=0.00334300,lastPrice=0.00335900,bidPrice=0.00336200,askPrice=0.00336900,openPrice=0.00334400,highPrice=0.00337300,lowPrice=0.00329400,volume=1211318.00000000,openTime=1590202114671,closeTime=1590288514671,firstId=2412840,lastId=2414472,count=1633]
TickerStatistics[symbol=LTCBTC,priceChange=0.00002000,priceChangePercent=0.417,weightedAvgPrice=0.00479507,prevClosePrice=0.00479900,lastPrice=0.00482100,bidPrice=0.00481900,askPrice=0.00482100,openPrice=0.00480100,highPrice=0.00482200,lowPrice=0.00476400,volume=79885.09000000,openTime=1590202111274,closeTime=1590288511274,firstId=41896062,lastId=41907162,count=11101]
TickerStatistics[symbol=CTXCUSDT,priceChange=0.00040000,priceChangePercent=0.417,weightedAvgPrice=0.09438213,prevClosePrice=0.09600000,lastPrice=0.09630000,bidPrice=0.09580000,askPrice=0.09660000,openPrice=0.09590000,highPrice=0.09800000,lowPrice=0.09180000,volume=984920.87000000,openTime=1590201926192,closeTime=1590288326192,firstId=260497,lastId=261469,count=973]
TickerStatistics[symbol=DATAETH,priceChange=0.00000136,priceChangePercent=0.399,weightedAvgPrice=0.00034418,prevClosePrice=0.00034000,lastPrice=0.00034256,bidPrice=0.00034239,askPrice=0.00034376,openPrice=0.00034120,highPrice=0.00035560,lowPrice=0.00034000,volume=232857.00000000,openTime=1590201675075,closeTime=1590288075075,firstId=1083527,lastId=1084422,count=896]
TickerStatistics[symbol=ENJBNB,priceChange=0.00004100,priceChangePercent=0.390,weightedAvgPrice=0.01061696,prevClosePrice=0.01051500,lastPrice=0.01055100,bidPrice=0.01055100,askPrice=0.01056500,openPrice=0.01051000,highPrice=0.01079100,lowPrice=0.01034200,volume=272006.00000000,openTime=1590201874777,closeTime=1590288274777,firstId=758104,lastId=759082,count=979]
TickerStatistics[symbol=CVCBTC,priceChange=0.00000001,priceChangePercent=0.379,weightedAvgPrice=0.00000260,prevClosePrice=0.00000264,lastPrice=0.00000265,bidPrice=0.00000264,askPrice=0.00000265,openPrice=0.00000264,highPrice=0.00000267,lowPrice=0.00000254,volume=6844904.00000000,openTime=1590202093014,closeTime=1590288493014,firstId=4347853,lastId=4349675,count=1823]
TickerStatistics[symbol=WANBNB,priceChange=0.00004000,priceChangePercent=0.378,weightedAvgPrice=0.01055245,prevClosePrice=0.01057000,lastPrice=0.01061000,bidPrice=0.01060000,askPrice=0.01062000,openPrice=0.01057000,highPrice=0.01070000,lowPrice=0.01043000,volume=110730.40000000,openTime=1590202095600,closeTime=1590288495600,firstId=667775,lastId=669915,count=2141]
TickerStatistics[symbol=MATICBNB,priceChange=0.00000460,priceChangePercent=0.375,weightedAvgPrice=0.00122031,prevClosePrice=0.00122610,lastPrice=0.00123010,bidPrice=0.00122980,askPrice=0.00123210,openPrice=0.00122550,highPrice=0.00124240,lowPrice=0.00120000,volume=3454036.00000000,openTime=1590202101284,closeTime=1590288501284,firstId=2587473,lastId=2588874,count=1402]
TickerStatistics[symbol=DOGEUSDT,priceChange=0.00000810,priceChangePercent=0.319,weightedAvgPrice=0.00253650,prevClosePrice=0.00253700,lastPrice=0.00254980,bidPrice=0.00254120,askPrice=0.00254890,openPrice=0.00254170,highPrice=0.00256310,lowPrice=0.00249360,volume=169221151.00000000,openTime=1590202109513,closeTime=1590288509513,firstId=835731,lastId=838038,count=2308]
TickerStatistics[symbol=BCHBTC,priceChange=0.00008100,priceChangePercent=0.316,weightedAvgPrice=0.02553536,prevClosePrice=0.02559900,lastPrice=0.02567900,bidPrice=0.02568500,askPrice=0.02569600,openPrice=0.02559800,highPrice=0.02580800,lowPrice=0.02533700,volume=20019.90300000,openTime=1590202112117,closeTime=1590288512117,firstId=5767144,lastId=5778636,count=11493]
TickerStatistics[symbol=NANOBNB,priceChange=0.00017000,priceChangePercent=0.305,weightedAvgPrice=0.05301568,prevClosePrice=0.05570000,lastPrice=0.05589000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.05572000,highPrice=0.05719000,lowPrice=0.04933000,volume=51808.80000000,openTime=1590062511872,closeTime=1590148911872,firstId=1165212,lastId=1166166,count=955]
TickerStatistics[symbol=USDTIDRT,priceChange=44.00,priceChangePercent=0.293,weightedAvgPrice=15006.35,prevClosePrice=15009.00,lastPrice=15053.00,bidPrice=14974.00,askPrice=15053.00,openPrice=15009.00,highPrice=15120.00,lowPrice=14921.00,volume=3605.72000000,openTime=1590201855765,closeTime=1590288255765,firstId=10472,lastId=10576,count=105]
